"SID","article_cond","article_number","topic","msg_rel_self","msg_rel_social","LiveShare","n_articles","sharing_type","msg_share","sharing_type_key","comment","Article.Title","Source.URL","Topic","check","n_words"
"s014","other",55,"health",100,100,0,7,1,80,"msg_share_broad","This matters to people I know because most of them have young children and information given is eye-opening.","How to Break Out of the Children’s Menu Trap","https://www.nytimes.com/2019/10/23/well/eat/Children-food-health.html","wellness",0,19
"s014","control",29,"climate",60,60,0,7,1,30,"msg_share_broad","This article is how companies are being more proactive about climate change as it affects their bottom line. It shares information about what companies believe a pro vs. con of being more proactive in climate change.","Companies See Climate Change Hitting Their Bottom Lines in the Next 5 Years","https://www.nytimes.com/2019/06/04/climate/companies-climate-change-financial-impact.html","climate",0,36
"s014","control",109,"health",80,80,0,7,1,10,"msg_share_broad","This article is about how the belief that obese and overweight people's risk of heart disease is lower and how this is not true and opposite of what people believe","‘Obesity Paradox’ Fails to Hold Up in Study","https://www.nytimes.com/2018/02/28/well/obesity-paradox-fails-to-hold-up-in-study.html","wellness",0,30
"s015","other",80,"health",100,100,0,7,1,100,"msg_share_broad","This article matters to me and several people I know it seems we have been going about dieting all wrong. My husband and myself are both trying so hard to lose weight and our main thing was calorie counting and according to the article its the wrong way.","The Key to Weight Loss Is Diet Quality, Not Quantity, a New Study Finds","https://www.nytimes.com/2018/02/20/well/eat/counting-calories-weight-loss-diet-dieting-low-carb-low-fat.html","wellness",0,48
"s015","self",1,"climate",100,100,0,7,1,100,"msg_share_broad","It matters to me as we speak I am in the path of Hurricane Ian expected to hit my area as a tropical storm we are having more intense storms more heat waves than I can remember from any other time Climate change conferences put the best and brightest minds together to combat climate change.  Putting the businesses and government together to find new ideas on the climate matters to us all  the heat in Georgia has become unbearable the last few years I have lived here all my life and can't recall it being this bad we have to find ways to fight it.","5 Takeaways From The Times’s ClimateTECH Conference","https://www.nytimes.com/2017/12/01/climate/climatetech.html","climate",0,105
"s015","control",3,"health",80,100,0,7,1,100,"msg_share_broad","This article is about children exercising before school a group of mothers started a program in Massachusetts and researchers did a 12 week study showing it is really beneficial to the child. My children are grown and gone but it can help my grand children.","A Before-School Exercise Program May Help Children Thrive","https://www.nytimes.com/2018/02/14/well/move/a-before-school-exercise-program-may-help-children-thrive.html","wellness",0,45
"s015","self",7,"climate",70,100,0,7,1,100,"msg_share_broad","I really am not affected by the wildfires as of yet but it could seriously happen in my area too the article talks about prescribed burns which is something we do here that could very well get out of hand and the article was fascinating describing how it is in a fire . and fighting 600 in the past 3 days is unreal.","A Forecast for a Warming World Learn to Live With Fire","https://www.nytimes.com/2019/10/24/climate/california-wildfires-climate-change.html","climate",0,62
"s015","other",13,"health",90,100,0,7,1,100,"msg_share_broad","It matters to people I know that think an antioxidant help everything the article was on a study of antioxidants and muscle soreness  they don't help","Antioxidants Don’t Ease Muscle Soreness After Exercise","https://www.nytimes.com/2018/01/04/well/live/antioxidants-dont-ease-muscle-soreness-after-exercise.html","wellness",0,26
"s015","control",24,"climate",90,90,0,7,1,90,"msg_share_broad","This is about cash for carbon. its a $450 billion climate change package to help replace gas vehicles with electric","Cash for Carbon: Schumer Climate Plan Would Help Consumers Buy Electric Cars","https://www.nytimes.com/2019/10/24/climate/climate-change-schumer-electric-cars.html","climate",0,20
"s015","other",75,"health",90,90,0,7,1,90,"msg_share_broad","My husband drinks sugary drinks daily and seeing this article  I hope he will cut back 36436 deaths from consuming them","Sugary Drinks Tied to Shorter Life Span","https://www.nytimes.com/2019/03/21/well/eat/sugary-drinks-tied-to-shorter-life-span.html","wellness",0,21
"s016","other",22,"health",100,100,0,9,1,20,"msg_share_broad","This article matters to people I know because I have a family history of heart disease and people who have risk factors for heart disease.","Can Lifestyle Changes Remove Plaques in Your Arteries","https://www.nytimes.com/2018/05/18/well/live/plaques-heart-attack-diet-exercise-smoking-eat-stress.html","wellness",0,25
"s016","other",82,"climate",100,100,0,9,1,60,"msg_share_broad","This article is relevant to people I know because climate change effects everybody and the increase in SUV's will have a negative effect on climate change.","The World Is Embracing S.U.V.s. That’s Bad News for the Climate.","https://www.nytimes.com/2018/03/03/climate/suv-sales-global-climate.html","climate",0,26
"s016","other",101,"health",30,80,0,9,1,40,"msg_share_broad","People I know have high risk of ailments like heart disease and some are trying to lower their cholestorol. So this article could help them make healthier decisions.","White Meat vs. Red Meat and Cholesterol Levels","https://www.nytimes.com/2019/06/11/well/eat/white-meat-vs-red-meat-and-cholesterol-levels.html","wellness",0,28
"s016","self",27,"climate",90,90,0,9,1,30,"msg_share_broad","It matters to me because climate change is a concern for me and our politicans can have a huge effect on the effort to fight climate change.","Climate Change and the Elections: Five Takeaways","https://www.nytimes.com/2018/11/07/climate/climate-change-midterm-elections.html","climate",0,27
"s016","control",34,"health",100,100,0,9,1,60,"msg_share_broad","It is about how a combination luck and stong immune systems can make people more resistant to disease. Luck comes from whether you exposed or whether your immune system could be compromised by others. A strong immune system could be the result of genetics or a healthy lifestyle.","Does a ‘Strong’ Immune System Ward Off Colds and Flu?","https://www.nytimes.com/2017/12/29/well/live/does-a-strong-immune-system-ward-off-colds-and-flu.html","wellness",0,48
"s016","other",38,"climate",10,30,0,9,1,0,"msg_share_broad","Some people I know live in areas that could be impacted by flooding and I am not sure how many of them actually carry flood insurance.","Even as Floods Worsen With Climate Change, Fewer People Insure Against Disaster","https://www.nytimes.com/2019/06/08/climate/climate-flood-insurance.html","climate",0,26
"s016","control",8,"health",30,40,0,9,1,20,"msg_share_broad","Skipping a meal before excercise can have an effect on overall eating habits. Choosing not to eat before excercise can make you eat less food throughout the rest of the day essentially rewiting your brain when it comes to your eating habits which can have a positive effect on health.","A Possible Weight Loss Strategy: Skip Breakfast Before Exercise","https://www.nytimes.com/2019/05/22/well/move/a-possible-weight-loss-strategy-skip-breakfast-before-exercise.html","wellness",0,50
"s016","self",50,"climate",100,100,0,9,1,80,"msg_share_broad","Climate change is something I am concerned about and this is more proof that it is happening since we keep seeing record temperatures everywhere.","Heat Wave Nudged the Planet to Its Hottest June, European Forecasters Say","https://www.nytimes.com/2019/07/03/climate/hottest-june-on-record.html","climate",0,24
"s016","self",41,"health",0,0,0,9,1,0,"msg_share_broad","It's not really that relevant to me.","Farmer’s Market Shopping With the Chef Tom Colicchio","https://www.nytimes.com/2017/05/05/well/eat/farmers-market-shopping-with-the-chef-tom-colicchio.html","wellness",0,7
"s017","control",18,"climate",80,50,0,5,1,0,"msg_share_broad","This article gives a background story on Greta Thunberg and her climate activism.","Becoming Greta: ‘Invisible Girl’ to Global Climate Activist, With Bumps Along the Way","https://www.nytimes.com/2019/02/18/climate/greta-thunburg.html","climate",0,13
"s017","other",105,"health",50,100,0,5,1,0,"msg_share_broad","I have many relatives that are currently trying to lose weight.  Some people are having success and others are not having success.","Why So Many of Us Don’t Lose Weight When We Exercise","https://www.nytimes.com/2019/07/03/well/move/weight-loss-gain-exercise.html","wellness",0,22
"s017","self",56,"climate",100,30,0,5,1,0,"msg_share_broad","I actively look to reduce the amount of single-use plastics in my life.  If I can I will bring a reusable bag to the grocery store instead of using their bags.","How to Break Your Single-Use Plastics Habit","https://www.nytimes.com/2019/04/16/smarter-living/wirecutter/stop-using-single-use-plastics.html","climate",0,32
"s017","control",63,"health",70,0,0,5,1,0,"msg_share_broad","This article discussed people who are against G.M.O.s and their ideology.","Opposed to G.M.O.s? How Much Do You Know About Them?","https://www.nytimes.com/2019/01/15/well/eat/gmo-foods-genetically-modified-knowledge.html","wellness",0,11
"s017","self",84,"climate",100,80,0,5,1,60,"msg_share_broad","I worry that we may reach a point of no return where our oceans will never be rid of the plastic and garbage.  This effects people all over the world even if they don't realize it.","The ‘Great Pacific Garbage Patch’ Is Ballooning, 87,000 Tons of Plastic and Counting","https://www.nytimes.com/2018/03/22/climate/great-pacific-garbage-patch.html","climate",0,36
"s018","other",17,"health",40,30,0,6,1,10,"msg_share_broad","Researcher are studying weather fruits bananas  for example are better for athletes than water or even sports drinks. They have natural sugars and carbs that they can use for fuel during long workouts.","Bananas vs. Sports Drinks: Bananas Win in Study","https://www.nytimes.com/2018/04/04/well/move/banana-sports-drinks-exercise-workout-carbs.html","wellness",0,33
"s018","self",107,"climate",100,90,0,6,1,70,"msg_share_broad","THe true facts about what is actally ending up being recycled. What we think is being recycled because of China's ban is not and ending up in landfills.  I recycle as much as I can and it angers me to find out it is not being recycled as I thought. I will try to buy even less packaging and finding uses for the one I can not.","Your Recycling Gets Recycled, Right? Maybe, or Maybe Not","https://www.nytimes.com/2018/05/29/climate/recycling-landfills-plastic-papers.html","climate",0,67
"s018","other",73,"health",80,100,0,6,1,20,"msg_share_broad","Finding that even though you think a medicine is a good thing to control and problem it creates or can create an even bigger problem/","Statins Tied to Risk of Skin Infections","https://www.nytimes.com/2019/11/04/well/live/statins-tied-to-risk-of-skin-infections.html","wellness",0,25
"s018","control",65,"climate",90,90,0,6,1,70,"msg_share_broad","I commend the youth of today for wanting to make sure that they have a safe place in the future to live Having a clean planet clean air and water resources to grow food and be healthy. To want to feel grass beneath their feet...and not a wasteland.","Pictures From Youth Climate Strikes Around the World","https://www.nytimes.com/2019/03/15/climate/climate-school-strikes.html","climate",0,49
